source,source_key,source_name,source_team,source_pos,slot,espn_id,espn_name,espn_pos,match_type,score
4for4_offense,millsd1,Davis Mills,HOU,QB,QB,4242546,Davis Mills,QB,"exact name, slot agrees",1.000
4for4_offense,knoxd1,Dawson Knox,BUF,TE,TE,3930086,Dawson Knox,TE,"exact name, slot agrees",1.000
4for4_offense,achand1,De'Von Achane,MIA,RB,RB,4429160,De'Von Achane,RB,"exact name, slot agrees",1.000
4for4_offense,stribd1,De'Zhaun Stribling,SF,WR,WR,4710714,De'Zhaun Stribling,WR,"exact name, slot agrees",1.000
4for4_offense,smithd4,DeVonta Smith,PHI,WR,WR,4241478,DeVonta Smith,WR,"exact name, slot agrees",1.000
4for4_offense,samued1,Deebo Samuel,SF,WR,WR,3126486,Deebo Samuel Sr.,WR,"exact name, slot agrees",1.000
4for4_offense,burksd1,Deion Burks,IND,WR,WR,4683151,Deion Burks,WR,"exact name, slot agrees",1.000
4for4_offense,robind2,Demarcus Robinson,SF,WR,WR,3043116,Demarcus Robinson,WR,"exact name, slot agrees",1.000
4for4_offense,dougld2,Demario Douglas,NE,WR,WR,4427095,DeMario Douglas,WR,"exact name, slot agrees",1.000
4for4_offense,claibd1,Demond Claiborne,MIN,RB,RB,4832846,Demond Claiborne,RB,"exact name, slot agrees",1.000
4for4_offense,bostod1,Denzel Boston,CLE,WR,WR,4832800,Denzel Boston,WR,"exact name, slot agrees",1.000
4for4_offense,davisd7,Derius Davis,LAC,WR,WR,4362477,Derius Davis,WR,"exact name, slot agrees",1.000
4for4_offense,henryd1,Derrick Henry,BAL,RB,RB,3043078,Derrick Henry,RB,"exact name, slot agrees",1.000
4for4_offense,watsod1,Deshaun Watson,CLE,QB,QB,3122840,Deshaun Watson,QB,"exact name, slot agrees",1.000
4for4_offense,veled1,Devaughn Vele,NO,WR,WR,4569559,Devaughn Vele,WR,"exact name, slot agrees",1.000
4for4_offense,culpd1,Devin Culp,TB,TE,TE,4361112,Devin Culp,TE,"exact name, slot agrees",1.000
4for4_offense,duverd1,Devin Duvernay,ARI,WR,WR,4039050,Devin Duvernay,WR,"exact name, slot agrees",1.000
4for4_offense,singld1,Devin Singletary,NYG,RB,RB,4040761,Devin Singletary,RB,"exact name, slot agrees",1.000
4for4_offense,walked5,Devontez Walker,BAL,WR,WR,4696882,Devontez Walker,WR,"exact name, slot agrees",1.000
4for4_offense,gabrid1,Dillon Gabriel,CLE,QB,QB,4427238,Dillon Gabriel,QB,"exact name, slot agrees",1.000
4for4_offense,zvadad1,Dominic Zvada,NYG,K,K,5082424,Dominic Zvada,K,"exact name, slot agrees",1.000
4for4_offense,thornd1,Dont'e Thornton,LV,WR,WR,4432775,Dont'e Thornton Jr.,WR,"exact name, slot agrees",1.000
4for4_offense,wicksd1,Dontayvion Wicks,PHI,WR,WR,4428850,Dontayvion Wicks,WR,"exact name, slot agrees",1.000
4for4_offense,londod1,Drake London,ATL,WR,WR,4426502,Drake London,WR,"exact name, slot agrees",1.000
4for4_offense,mayed1,Drake Maye,NE,QB,QB,4431452,Drake Maye,QB,"exact name, slot agrees",1.000
4for4_offense,lockd1,Drew Lock,SEA,QB,QB,3924327,Drew Lock,QB,"exact name, slot agrees",1.000
4for4_offense,sampld1,Drew Sample,CIN,TE,TE,3127310,Drew Sample,TE,"exact name, slot agrees",1.000
4for4_offense,steved1,Drew Stevens,WAS,K,K,5081335,Drew Stevens,K,"exact name, slot agrees",1.000
4for4_offense,smythd1,Durham Smythe,BAL,TE,TE,3052897,Durham Smythe,TE,"exact name, slot agrees",1.000
4for4_offense,brownd12,Dyami Brown,WAS,WR,WR,4361577,Dyami Brown,WR,"exact name, slot agrees",1.000
4for4_offense,laubed1,Dylan Laube,LV,RB,RB,4366963,Dylan Laube,RB,"exact name, slot agrees",1.000
4for4_offense,sampsd2,Dylan Sampson,CLE,RB,RB,5081397,Dylan Sampson,RB,"exact name, slot agrees",1.000
4for4_offense,pineie1,Eddy Pineiro,SF,K,K,4034949,Eddy Pineiro,K,"exact name, slot agrees",1.000
4for4_offense,heidee1,Eli Heidenreich,PIT,RB,RB,5081508,Eli Heidenreich,RB,"exact name, slot agrees",1.000
4for4_offense,stowee1,Eli Stowers,PHI,TE,TE,4431574,Eli Stowers,TE,"exact name, slot agrees",1.000
4for4_offense,ayomae1,Elic Ayomanor,TEN,WR,WR,4883647,Elic Ayomanor,WR,"exact name, slot agrees",1.000
4for4_offense,arroye1,Elijah Arroyo,SEA,TE,TE,4678006,Elijah Arroyo,TE,"exact name, slot agrees",1.000
4for4_offense,higgie1,Elijah Higgins,ARI,TE,TE,4426844,Elijah Higgins,TE,"exact name, slot agrees",1.000
4for4_offense,mooree2,Elijah Moore,PHI,WR,WR,4372414,Elijah Moore,WR,"exact name, slot agrees",1.000
4for4_offense,sarrae1,Elijah Sarratt,BAL,WR,WR,5088338,Elijah Sarratt,WR,"exact name, slot agrees",1.000
4for4_offense,wilsoe1,Emanuel Wilson,SEA,RB,RB,4887558,Emanuel Wilson,RB,"exact name, slot agrees",1.000
4for4_offense,demere1,Emari Demercado,KC,RB,RB,4362478,Emari Demercado,RB,"exact name, slot agrees",1.000
4for4_offense,egbuke1,Emeka Egbuka,TB,WR,WR,4567750,Emeka Egbuka,WR,"exact name, slot agrees",1.000
4for4_offense,hendee1,Emmanuel Henderson,SEA,WR,WR,4685381,Emmanuel Henderson Jr.,WR,"exact name, slot agrees",1.000
4for4_offense,johnse2,Emmett Johnson,KC,RB,RB,4832955,Emmett Johnson,RB,"exact name, slot agrees",1.000
4for4_offense,saubee1,Eric Saubert,SEA,TE,TE,2975863,Eric Saubert,TE,"exact name, slot agrees",1.000
4for4_offense,alle1,Erick All,CIN,TE,TE,4427834,Erick All Jr.,TE,"exact name, slot agrees",1.000
4for4_offense,engrae1,Evan Engram,DEN,TE,TE,3051876,Evan Engram,TE,"exact name, slot agrees",1.000
4for4_offense,mcphee1,Evan McPherson,CIN,K,K,4360234,Evan McPherson,K,"exact name, slot agrees",1.000
4for4_offense,mendof1,Fernando Mendoza,LV,QB,QB,4837248,Fernando Mendoza,QB,"exact name, slot agrees",1.000
4for4_offense,moreaf1,Foster Moreau,HOU,TE,TE,3843945,Foster Moreau,TE,"exact name, slot agrees",1.000
4for4_offense,gorejf1,Frank Gore Jr.,BUF,RB,RB,4429805,Frank Gore Jr.,RB,"exact name, slot agrees",1.000
4for4_offense,minshg1,Gardner Minshew,ARI,QB,QB,4038524,Gardner Minshew II,QB,"exact name, slot agrees",1.000
4for4_offense,wilsog1,Garrett Wilson,NYJ,WR,WR,4569618,Garrett Wilson,WR,"exact name, slot agrees",1.000
4for4_offense,smithg1,Geno Smith,NYJ,QB,QB,15864,Geno Smith,QB,"exact name, slot agrees",1.000
4for4_offense,holang1,George Holani,SEA,RB,RB,4429835,George Holani,RB,"exact name, slot agrees",1.000
4for4_offense,kittlg1,George Kittle,SF,TE,TE,3040151,George Kittle,TE,"exact name, slot agrees",1.000
4for4_offense,pickeg1,George Pickens,DAL,WR,WR,4426354,George Pickens,WR,"exact name, slot agrees",1.000
4for4_offense,bernag2,Germie Bernard,PIT,WR,WR,4685261,Germie Bernard,WR,"exact name, slot agrees",1.000
4for4_offense,calcag1,Grant Calcaterra,PHI,TE,TE,4241374,Grant Calcaterra,TE,"exact name, slot agrees",1.000
4for4_offense,dortcg1,Greg Dortch,DET,WR,WR,4037235,Greg Dortch,WR,"exact name, slot agrees",1.000
4for4_offense,dulcig1,Greg Dulcich,MIA,TE,TE,4367209,Greg Dulcich,TE,"exact name, slot agrees",1.000
4for4_offense,helmg1,Gunnar Helm,TEN,TE,TE,4686728,Gunnar Helm,TE,"exact name, slot agrees",1.000
4for4_offense,fannih1,Harold Fannin,CLE,TE,TE,5083076,Harold Fannin Jr.,TE,"exact name, slot agrees",1.000
4for4_offense,butkeh1,Harrison Butker,KC,K,K,3055899,Harrison Butker,K,"exact name, slot agrees",1.000
4for4_offense,mevish1,Harrison Mevis,LAR,K,K,4574716,Harrison Mevis,K,"exact name, slot agrees",1.000
4for4_offense,brownm6,Hollywood Brown,PHI,WR,WR,4241372,Hollywood Brown,WR,"exact name, slot agrees",1.000
4for4_offense,henryh1,Hunter Henry,NE,TE,TE,3046439,Hunter Henry,TE,"exact name, slot agrees",1.000
4for4_offense,luepkh1,Hunter Luepke,DAL,RB,RB,4383396,Hunter Luepke,RB,"exact name, slot agrees",1.000
4for4_offense,thomai1,Ian Thomas,LV,TE,TE,4045305,Ian Thomas,TE,"exact name, slot agrees",1.000
4for4_offense,guerei1,Isaac Guerendo,SF,RB,RB,4372561,Isaac Guerendo,RB,"exact name, slot agrees",1.000
4for4_offense,teslai1,Isaac TeSlaa,DET,WR,WR,5123663,Isaac TeSlaa,WR,"exact name, slot agrees",1.000
4for4_offense,bondi1,Isaiah Bond,CLE,WR,WR,4808839,Isaiah Bond,WR,"exact name, slot agrees",1.000
4for4_offense,davisi1,Isaiah Davis,NYJ,RB,RB,4695404,Isaiah Davis,RB,"exact name, slot agrees",1.000
4for4_offense,hodgii1,Isaiah Hodgins,NYG,WR,WR,4242540,Isaiah Hodgins,WR,"exact name, slot agrees",1.000
4for4_offense,likeli1,Isaiah Likely,NYG,TE,TE,4361050,Isaiah Likely,TE,"exact name, slot agrees",1.000
4for4_offense,willii2,Isaiah Williams,NYJ,WR,WR,4569371,Isaiah Williams,WR,"exact name, slot agrees",1.000
4for4_offense,pachei1,Isiah Pacheco,DET,RB,RB,4361529,Isiah Pacheco,RB,"exact name, slot agrees",1.000
4for4_offense,mccarj2,J.J. McCarthy,MIN,QB,QB,4433970,J.J. McCarthy,QB,"exact name, slot agrees",1.000
4for4_offense,dobbij1,J.K. Dobbins,DEN,RB,RB,4241985,J.K. Dobbins,RB,"exact name, slot agrees",1.000
4for4_offense,richaj2,JP Richardson,CHI,WR,WR,4685183,,,hand_reviewed,
4for4_offense,lanej4,Ja'Kobi Lane,BAL,WR,WR,4870847,Ja'Kobi Lane,WR,"exact name, slot agrees",1.000
4for4_offense,chasej1,Ja'Marr Chase,CIN,WR,WR,4362628,Ja'Marr Chase,WR,"exact name, slot agrees",1.000
4for4_offense,sandej2,Ja'Tavion Sanders,CAR,TE,TE,4431588,Ja'Tavion Sanders,TE,"exact name, slot agrees",1.000
4for4_offense,bechj1,Jack Bech,LV,WR,WR,4603186,Jack Bech,WR,"exact name, slot agrees",1.000
4for4_offense,hawesj1,Jackson Hawes,BUF,TE,TE,4573699,Jackson Hawes,TE,"exact name, slot agrees",1.000
4for4_offense,sayloj1,Jacob Saylors,DET,RB,RB,4383429,Jacob Saylors,RB,"exact name, slot agrees",1.000
4for4_offense,brissj1,Jacoby Brissett,ARI,QB,QB,2578570,Jacoby Brissett,QB,"exact name, slot agrees",1.000
4for4_offense,croskj1,Jacory Croskey-Merritt,WAS,RB,RB,4575131,Jacory Croskey-Merritt,RB,"exact name, slot agrees",1.000
4for4_offense,pricej1,Jadarian Price,SEA,RB,RB,4685512,Jadarian Price,RB,"exact name, slot agrees",1.000
4for4_offense,dotsoj1,Jahan Dotson,ATL,WR,WR,4361409,Jahan Dotson,WR,"exact name, slot agrees",1.000
4for4_offense,walkej3,Jahdae Walker,CHI,WR,WR,5160110,Jahdae Walker,WR,"exact name, slot agrees",1.000
4for4_offense,gibbsj1,Jahmyr Gibbs,DET,RB,RB,4429795,Jahmyr Gibbs,RB,"exact name, slot agrees",1.000
4for4_offense,batesj2,Jake Bates,DET,K,K,4689936,Jake Bates,K,"exact name, slot agrees",1.000
4for4_offense,boboj1,Jake Bobo,SEA,WR,WR,4360405,Jake Bobo,WR,"exact name, slot agrees",1.000
4for4_offense,brownj7,Jake Browning,TB,QB,QB,3886812,Jake Browning,QB,"exact name, slot agrees",1.000
4for4_offense,ellioj1,Jake Elliott,PHI,K,K,3050478,Jake Elliott,K,"exact name, slot agrees",1.000
4for4_offense,ferguj3,Jake Ferguson,DAL,TE,TE,4242355,Jake Ferguson,TE,"exact name, slot agrees",1.000
4for4_offense,tongej1,Jake Tonges,SF,TE,TE,4259147,Jake Tonges,TE,"exact name, slot agrees",1.000
4for4_offense,meyerj1,Jakobi Meyers,JAX,WR,WR,3916433,Jakobi Meyers,WR,"exact name, slot agrees",1.000
4for4_offense,mclauj1,Jaleel McLaughlin,DEN,RB,RB,4722893,Jaleel McLaughlin,RB,"exact name, slot agrees",1.000
4for4_offense,cokerj2,Jalen Coker,CAR,WR,WR,4695883,Jalen Coker,WR,"exact name, slot agrees",1.000
4for4_offense,hurtsj1,Jalen Hurts,PHI,QB,QB,4040715,Jalen Hurts,QB,"exact name, slot agrees",1.000
4for4_offense,mcmilj1,Jalen McMillan,TB,WR,WR,4430834,Jalen McMillan,WR,"exact name, slot agrees",1.000
4for4_offense,nailoj1,Jalen Nailor,LV,WR,WR,4382466,Jalen Nailor,WR,"exact name, slot agrees",1.000
4for4_offense,royalj1,Jalen Royals,KC,WR,WR,5082630,Jalen Royals,WR,"exact name, slot agrees",1.000
4for4_offense,tolbej1,Jalen Tolbert,MIA,WR,WR,4249417,Jalen Tolbert,WR,"exact name, slot agrees",1.000
4for4_offense,millej1,Jam Miller,NE,RB,RB,4685477,Jam Miller,RB,"exact name, slot agrees",1.000
4for4_offense,winstj1,Jameis Winston,NYG,QB,QB,2969939,Jameis Winston,QB,"exact name, slot agrees",1.000
4for4_offense,connej2,James Conner,ARI,RB,RB,3045147,James Conner,RB,"exact name, slot agrees",1.000
4for4_offense,cookj3,James Cook,BUF,RB,RB,4379399,James Cook III,RB,"exact name, slot agrees",1.000
4for4_offense,mitchj1,James Mitchell,CAR,TE,TE,4361988,James Mitchell,TE,"exact name, slot agrees",1.000
4for4_offense,willij14,Jameson Williams,DET,WR,WR,4426388,Jameson Williams,WR,"exact name, slot agrees",1.000
4for4_offense,goffj1,Jared Goff,DET,QB,QB,3046779,Jared Goff,QB,"exact name, slot agrees",1.000
4for4_offense,wileyj1,Jared Wiley,KC,TE,TE,4430723,Jared Wiley,TE,"exact name, slot agrees",1.000
4for4_offense,pattej1,Jaret Patterson,LAC,RB,RB,4362452,Jaret Patterson,RB,"exact name, slot agrees",1.000
4for4_offense,stidhj1,Jarrett Stidham,DEN,QB,QB,3892775,Jarrett Stidham,QB,"exact name, slot agrees",1.000
4for4_offense,myersj1,Jason Myers,SEA,K,K,2473037,Jason Myers,K,"exact name, slot agrees",1.000
4for4_offense,sandej1,Jason Sanders,NYJ,K,K,3124679,Jason Sanders,K,"exact name, slot agrees",1.000
4for4_offense,jennij1,Jauan Jennings,MIN,WR,WR,3886598,Jauan Jennings,WR,"exact name, slot agrees",1.000
4for4_offense,willij13,Javonte Williams,DAL,RB,RB,4361579,Javonte Williams,RB,"exact name, slot agrees",1.000
4for4_offense,jordaj1,Jawhar Jordan,HOU,RB,RB,4429939,Jawhar Jordan,RB,"exact name, slot agrees",1.000
4for4_offense,smithj10,Jaxon Smith-Njigba,SEA,WR,WR,4430878,Jaxon Smith-Njigba,WR,"exact name, slot agrees",1.000
4for4_offense,dartj1,Jaxson Dart,NYG,QB,QB,4689114,Jaxson Dart,QB,"exact name, slot agrees",1.000
4for4_offense,daniej1,Jayden Daniels,WAS,QB,QB,4426348,Jayden Daniels,QB,"exact name, slot agrees",1.000
4for4_offense,reedj6,Jayden Reed,GB,WR,WR,4362249,Jayden Reed,WR,"exact name, slot agrees",1.000
4for4_offense,bluej1,Jaydon Blue,DAL,RB,RB,4685279,Jaydon Blue,RB,"exact name, slot agrees",1.000
4for4_offense,waddlj1,Jaylen Waddle,DEN,WR,WR,4372016,Jaylen Waddle,WR,"exact name, slot agrees",1.000
4for4_offense,warrej1,Jaylen Warren,PIT,RB,RB,4569987,Jaylen Warren,RB,"exact name, slot agrees",1.000
4for4_offense,wrighj4,Jaylen Wright,MIA,RB,RB,4682745,Jaylen Wright,RB,"exact name, slot agrees",1.000
4for4_offense,lanej3,Jaylin Lane,WAS,WR,WR,4602667,Jaylin Lane,WR,"exact name, slot agrees",1.000
4for4_offense,noelj1,Jaylin Noel,HOU,WR,WR,4586312,Jaylin Noel,WR,"exact name, slot agrees",1.000
4for4_offense,lovej2,Jeremiyah Love,ARI,RB,RB,4870808,Jeremiyah Love,RB,"exact name, slot agrees",1.000
4for4_offense,mcnicj1,Jeremy McNichols,WAS,RB,RB,3127586,Jeremy McNichols,RB,"exact name, slot agrees",1.000
4for4_offense,ruckej1,Jeremy Ruckert,NYJ,TE,TE,4361372,Jeremy Ruckert,TE,"exact name, slot agrees",1.000
4for4_offense,fordj2,Jerome Ford,WAS,RB,RB,4372019,Jerome Ford,RB,"exact name, slot agrees",1.000
4for4_offense,jeudyj1,Jerry Jeudy,CLE,WR,WR,4241463,Jerry Jeudy,WR,"exact name, slot agrees",1.000
4for4_offense,jonesj11,Jeshaun Jones,MIN,WR,WR,4360637,Jeshaun Jones,WR,"exact name, slot agrees",1.000
4for4_offense,hornj2,Jimmy Horn,CAR,WR,WR,4708486,Jimmy Horn Jr.,WR,"exact name, slot agrees",1.000
4for4_offense,burroj1,Joe Burrow,CIN,QB,QB,3915511,Joe Burrow,QB,"exact name, slot agrees",1.000
4for4_offense,flaccj1,Joe Flacco,CIN,QB,QB,11252,Joe Flacco,QB,"exact name, slot agrees",1.000
4for4_offense,royerj1,Joe Royer,CLE,TE,TE,4565859,Joe Royer,TE,"exact name, slot agrees",1.000
4for4_offense,slyej1,Joey Slye,TEN,K,K,3124084,Joey Slye,K,"exact name, slot agrees",1.000
4for4_offense,batesj1,John Bates,WAS,TE,TE,4048228,John Bates,TE,"exact name, slot agrees",1.000
4for4_offense,metchj1,John Metchie,CAR,WR,WR,4567096,John Metchie III,WR,"exact name, slot agrees",1.000
4for4_offense,colemj1,Jonah Coleman,DEN,RB,RB,4702555,Jonah Coleman,RB,"exact name, slot agrees",1.000
4for4_offense,mingoj1,Jonathan Mingo,DAL,WR,WR,4426485,Jonathan Mingo,WR,"exact name, slot agrees",1.000
4for4_offense,tayloj2,Jonathan Taylor,IND,RB,RB,4242335,Jonathan Taylor,RB,"exact name, slot agrees",1.000
4for4_offense,brookj2,Jonathon Brooks,CAR,RB,RB,4678008,Jonathon Brooks,RB,"exact name, slot agrees",1.000
4for4_offense,addisj1,Jordan Addison,MIN,WR,WR,4429205,Jordan Addison,WR,"exact name, slot agrees",1.000
4for4_offense,jamesj3,Jordan James,SF,RB,RB,4685397,Jordan James,RB,"exact name, slot agrees",1.000
4for4_offense,lovej1,Jordan Love,GB,QB,QB,4036378,Jordan Love,QB,"exact name, slot agrees",1.000
4for4_offense,masonj1,Jordan Mason,MIN,RB,RB,4360569,Jordan Mason,RB,"exact name, slot agrees",1.000
4for4_offense,whittj1,Jordan Whittington,LAR,WR,WR,4569382,Jordan Whittington,WR,"exact name, slot agrees",1.000
4for4_offense,tysonj1,Jordyn Tyson,NO,WR,WR,4880281,Jordyn Tyson,WR,"exact name, slot agrees",1.000
4for4_offense,allenj3,Josh Allen,BUF,QB,QB,3918298,Josh Allen,QB,"exact name, slot agrees",1.000
4for4_offense,camerj2,Josh Cameron,JAX,WR,WR,4879194,Josh Cameron,WR,"exact name, slot agrees",1.000
4for4_offense,downsj1,Josh Downs,IND,WR,WR,4688813,Josh Downs,WR,"exact name, slot agrees",1.000
4for4_offense,jacobj1,Josh Jacobs,GB,RB,RB,4047365,Josh Jacobs,RB,"exact name, slot agrees",1.000
4for4_offense,olivej1,Josh Oliver,MIN,TE,TE,3921690,Josh Oliver,TE,"exact name, slot agrees",1.000
4for4_offense,whylej1,Josh Whyle,GB,TE,TE,4360086,Josh Whyle,TE,"exact name, slot agrees",1.000
4for4_offense,willij15,Josh Williams,TB,RB,RB,4568024,Josh Williams,RB,"exact name, slot agrees",1.000
4for4_offense,palmej3,Joshua Palmer,BUF,WR,WR,4242433,Joshua Palmer,WR,"exact name, slot agrees",1.000
4for4_offense,chestj1,Julius Chestnut,TEN,RB,RB,4367567,Julius Chestnut,RB,"exact name, slot agrees",1.000
4for4_offense,hillj6,Justice Hill,BAL,RB,RB,4038441,Justice Hill,RB,"exact name, slot agrees",1.000
4for4_offense,fieldj1,Justin Fields,KC,QB,QB,4362887,Justin Fields,QB,"exact name, slot agrees",1.000
4for4_offense,herbej1,Justin Herbert,LAC,QB,QB,4038941,Justin Herbert,QB,"exact name, slot agrees",1.000
4for4_offense,jeffej1,Justin Jefferson,MIN,WR,WR,4262921,Justin Jefferson,WR,hand_reviewed,
4for4_offense,jolyj1,Justin Joly,DEN,TE,TE,4912052,Justin Joly,TE,"exact name, slot agrees",1.000
4for4_offense,watsoj1,Justin Watson,HOU,WR,WR,3118892,Justin Watson,WR,"exact name, slot agrees",1.000
4for4_offense,johnsj16,Juwan Johnson,NO,TE,TE,3929645,Juwan Johnson,TE,"exact name, slot agrees",1.000
4for4_offense,concek1,KC Concepcion,CLE,WR,WR,4870653,KC Concepcion,WR,"exact name, slot agrees",1.000
4for4_offense,fairbk1,Ka'imi Fairbairn,HOU,K,K,2971573,Ka'imi Fairbairn,K,"exact name, slot agrees",1.000
4for4_offense,turpik1,KaVontae Turpin,DAL,WR,WR,3676833,KaVontae Turpin,WR,"exact name, slot agrees",1.000
4for4_offense,wetjek1,Kaden Wetjen,PIT,WR,WR,5081338,Kaden Wetjen,WR,"exact name, slot agrees",1.000
4for4_offense,blackk1,Kaelon Black,SF,RB,RB,4696044,Kaelon Black,RB,"exact name, slot agrees",1.000
4for4_offense,johnsk5,Kaleb Johnson,PIT,RB,RB,4819231,Kaleb Johnson,RB,"exact name, slot agrees",1.000
4for4_offense,raymok1,Kalif Raymond,CHI,WR,WR,2973405,Kalif Raymond,WR,"exact name, slot agrees",1.000
4for4_offense,johnsk4,Kameron Johnson,TB,WR,WR,5097554,Kameron Johnson,WR,"exact name, slot agrees",1.000
4for4_offense,matsuk1,Kansei Matsuzawa,LV,K,K,5158921,,,hand_reviewed,
4for4_offense,bouttk1,Kayshon Boutte,NE,WR,WR,4429022,Kayshon Boutte,WR,"exact name, slot agrees",1.000
4for4_offense,allenk4,Kaytron Allen,WAS,RB,RB,4685246,Kaytron Allen,RB,"exact name, slot agrees",1.000
4for4_offense,willik8,Ke'Shawn Williams,CIN,WR,WR,4570738,Ke'Shawn Williams,WR,"exact name, slot agrees",1.000
4for4_offense,lambek1,KeAndre Lambert-Smith,LAC,WR,WR,4430870,KeAndre Lambert-Smith,WR,"exact name, slot agrees",1.000
4for4_offense,mitchk1,Keaton Mitchell,LAC,RB,RB,4596334,Keaton Mitchell,RB,"exact name, slot agrees",1.000
4for4_offense,allenk1,Keenan Allen,IND,WR,WR,15818,Keenan Allen,WR,"exact name, slot agrees",1.000
4for4_offense,latuk1,Keleki Latu,BUF,TE,TE,4688552,Keleki Latu,TE,"exact name, slot agrees",1.000
4for4_offense,millek2,Kendre Miller,NO,RB,RB,4599739,Kendre Miller,RB,"exact name, slot agrees",1.000
4for4_offense,bournk1,Kendrick Bourne,ARI,WR,WR,3045523,Kendrick Bourne,WR,"exact name, slot agrees",1.000
4for4_offense,nwangk1,Kene Nwangwu,NYJ,RB,RB,4035537,Kene Nwangwu,RB,"exact name, slot agrees",1.000
4for4_offense,gainwk1,Kenneth Gainwell,TB,RB,RB,4371733,Kenny Gainwell,RB,hand_reviewed,
4for4_offense,walkek1,Kenneth Walker,KC,RB,RB,4567048,Kenneth Walker III,RB,"exact name, slot agrees",1.000
4for4_offense,pickek1,Kenny Pickett,CAR,QB,QB,4240703,Kenny Pickett,QB,"exact name, slot agrees",1.000
4for4_offense,sadiqk1,Kenyon Sadiq,NYJ,TE,TE,5083315,Kenyon Sadiq,TE,"exact name, slot agrees",1.000
4for4_offense,colemk1,Keon Coleman,BUF,WR,WR,4635008,Keon Coleman,WR,"exact name, slot agrees",1.000
4for4_offense,colemk2,Kevin Coleman,MIA,WR,WR,4685307,Kevin Coleman Jr.,WR,"exact name, slot agrees",1.000
4for4_offense,shakik1,Khalil Shakir,BUF,WR,WR,4373678,Khalil Shakir,WR,"exact name, slot agrees",1.000
4for4_offense,vidalk1,Kimani Vidal,LAC,RB,RB,4430968,Kimani Vidal,RB,"exact name, slot agrees",1.000
4for4_offense,cousik1,Kirk Cousins,LV,QB,QB,14880,Kirk Cousins,QB,"exact name, slot agrees",1.000
4for4_offense,mumpfk1,Konata Mumpfield,LAR,WR,WR,4710855,Konata Mumpfield,WR,"exact name, slot agrees",1.000
4for4_offense,allenk2,Kyle Allen,BUF,QB,QB,3115293,Kyle Allen,QB,"exact name, slot agrees",1.000
4for4_offense,juszck1,Kyle Juszczyk,SF,RB,RB,16002,Kyle Juszczyk,RB,"exact name, slot agrees",1.000
4for4_offense,monank1,Kyle Monangai,CHI,RB,RB,4608686,Kyle Monangai,RB,"exact name, slot agrees",1.000
4for4_offense,pittsk1,Kyle Pitts,ATL,TE,TE,4360248,Kyle Pitts Sr.,TE,"exact name, slot agrees",1.000
4for4_offense,willik7,Kyle Williams,NE,WR,WR,4613202,Kyle Williams,WR,"exact name, slot agrees",1.000
4for4_offense,gransk1,Kylen Granson,TEN,TE,TE,4039160,Kylen Granson,TE,"exact name, slot agrees",1.000
4for4_offense,murrak1,Kyler Murray,MIN,QB,QB,3917315,Kyler Murray,QB,"exact name, slot agrees",1.000
4for4_offense,willik6,Kyren Williams,LAR,RB,RB,4430737,Kyren Williams,RB,"exact name, slot agrees",1.000
4for4_offense,mcconl1,Ladd McConkey,LAC,WR,WR,4612826,Ladd McConkey,WR,"exact name, slot agrees",1.000
4for4_offense,jacksl1,Lamar Jackson,BAL,QB,QB,3916387,Lamar Jackson,QB,hand_reviewed,
4for4_offense,larisl1,Lan Larison,NE,RB,RB,4698253,Lan Larison,RB,"exact name, slot agrees",1.000
4for4_offense,allenl1,LeQuint Allen,JAX,RB,RB,4911851,LeQuint Allen Jr.,RB,"exact name, slot agrees",1.000
4for4_offense,humphl1,Lil'Jordan Humphrey,DEN,WR,WR,4039057,Lil'Jordan Humphrey,WR,"exact name, slot agrees",1.000
4for4_offense,farrel1,Luke Farrell,SF,TE,TE,4040612,Luke Farrell,TE,"exact name, slot agrees",1.000
4for4_offense,mccafl1,Luke McCaffrey,WAS,WR,WR,4426948,Luke McCaffrey,WR,"exact name, slot agrees",1.000
4for4_offense,musgrl1,Luke Musgrave,GB,TE,TE,4428085,Luke Musgrave,TE,"exact name, slot agrees",1.000
4for4_offense,school1,Luke Schoonmaker,DAL,TE,TE,4372096,Luke Schoonmaker,TE,"exact name, slot agrees",1.000
4for4_offense,burdel1,Luther Burden,CHI,WR,WR,4685278,Luther Burden III,WR,"exact name, slot agrees",1.000
4for4_offense,jonesm5,Mac Jones,SF,QB,QB,4241464,Mac Jones,QB,"exact name, slot agrees",1.000
4for4_offense,hollim1,Mack Hollins,NE,WR,WR,2991662,Mack Hollins,WR,"exact name, slot agrees",1.000
4for4_offense,lemonm1,Makai Lemon,PHI,WR,WR,4870795,Makai Lemon,WR,"exact name, slot agrees",1.000
4for4_offense,corlem1,Malachi Corley,CLE,WR,WR,4613104,Malachi Corley,WR,"exact name, slot agrees",1.000
4for4_offense,fieldm1,Malachi Fields,NYG,WR,WR,4682648,Malachi Fields,WR,"exact name, slot agrees",1.000
4for4_offense,bensom1,Malik Benson,LV,WR,WR,5150247,Malik Benson,WR,"exact name, slot agrees",1.000
4for4_offense,davism4,Malik Davis,DAL,RB,RB,4240603,Malik Davis,RB,"exact name, slot agrees",1.000
4for4_offense,naberm1,Malik Nabers,NYG,WR,WR,4595348,Malik Nabers,WR,"exact name, slot agrees",1.000
4for4_offense,washim2,Malik Washington,MIA,WR,WR,4569603,Malik Washington,WR,"exact name, slot agrees",1.000
